time_entry_id,engagement_id,client_id,staff_id,staff_level,week_start_date,hours_logged,billing_rate_per_hr,cost_rate_per_hr,billed_amount,cost_amount
T100310,E10002,C1001,S1011,Partner,2025-09-08,4.4,450,180,1980.0,792.0
T100311,E10002,C1001,S1011,Partner,2025-09-22,5.3,450,180,2385.0,954.0
T100312,E10002,C1001,S1011,Partner,2025-09-29,5.5,450,180,2475.0,990.0
T100313,E10002,C1001,S1011,Partner,2025-10-13,3.2,450,180,1440.0,576.0
T100314,E10002,C1001,S1011,Partner,2025-10-20,5.3,450,180,2385.0,954.0
T100315,E10002,C1001,S1011,Partner,2025-11-03,4.6,450,180,2070.0,828.0
T100316,E10002,C1001,S1011,Partner,2025-11-10,7.1,450,180,3195.0,1278.0
T100317,E10002,C1001,S1011,Partner,2025-11-17,3.6,450,180,1620.0,648.0
T100318,E10002,C1001,S1011,Partner,2025-11-24,7.7,450,180,3465.0,1386.0
T100319,E10002,C1001,S1011,Partner,2025-12-01,5.0,450,180,2250.0,900.0
T100320,E10002,C1001,S1011,Partner,2025-12-08,3.6,450,180,1620.0,648.0
T100321,E10002,C1001,S1011,Partner,2025-12-22,4.3,450,180,1935.0,774.0
T100322,E10002,C1001,S1011,Partner,2025-12-29,4.7,450,180,2115.0,846.0
T100323,E10002,C1001,S1011,Partner,2026-01-05,8.8,450,180,3960.0,1584.0
T100324,E10002,C1001,S1011,Partner,2026-01-12,3.9,450,180,1755.0,702.0
T100325,E10002,C1001,S1011,Partner,2026-01-19,5.4,450,180,2430.0,972.0
T100326,E10002,C1001,S1011,Partner,2026-01-26,5.5,450,180,2475.0,990.0
T100327,E10002,C1001,S1011,Partner,2026-02-02,4.3,450,180,1935.0,774.0
T100328,E10002,C1001,S1011,Partner,2026-02-16,4.1,450,180,1845.0,738.0
T100329,E10002,C1001,S1011,Partner,2026-02-23,7.2,450,180,3240.0,1296.0
T100330,E10002,C1001,S1011,Partner,2026-03-02,6.2,450,180,2790.0,1116.0
T100331,E10002,C1001,S1011,Partner,2026-03-09,5.1,450,180,2295.0,918.0
T100332,E10002,C1001,S1011,Partner,2026-03-16,1.4,450,180,630.0,252.0
T100333,E10002,C1001,S1035,Senior Manager,2025-09-01,7.7,320,140,2464.0,1078.0
T100334,E10002,C1001,S1035,Senior Manager,2025-09-08,10.7,320,140,3424.0,1498.0
T100335,E10002,C1001,S1035,Senior Manager,2025-09-15,9.5,320,140,3040.0,1330.0
T100336,E10002,C1001,S1035,Senior Manager,2025-09-22,14.2,320,140,4544.0,1988.0
T100337,E10002,C1001,S1035,Senior Manager,2025-09-29,17.6,320,140,5632.0,2464.0
T100338,E10002,C1001,S1035,Senior Manager,2025-10-06,15.7,320,140,5024.0,2198.0
T100339,E10002,C1001,S1035,Senior Manager,2025-10-20,19.3,320,140,6176.0,2702.0
T100340,E10002,C1001,S1035,Senior Manager,2025-11-03,13.3,320,140,4256.0,1862.0
T100341,E10002,C1001,S1035,Senior Manager,2025-11-17,12.3,320,140,3936.0,1722.0
T100342,E10002,C1001,S1035,Senior Manager,2025-12-01,15.8,320,140,5056.0,2212.0
T100343,E10002,C1001,S1035,Senior Manager,2025-12-08,19.0,320,140,6080.0,2660.0
T100344,E10002,C1001,S1035,Senior Manager,2025-12-15,12.7,320,140,4064.0,1778.0
T100345,E10002,C1001,S1035,Senior Manager,2025-12-22,9.1,320,140,2912.0,1274.0
T100346,E10002,C1001,S1035,Senior Manager,2026-01-05,9.8,320,140,3136.0,1372.0
T100347,E10002,C1001,S1035,Senior Manager,2026-01-19,14.0,320,140,4480.0,1960.0
T100348,E10002,C1001,S1035,Senior Manager,2026-01-26,9.5,320,140,3040.0,1330.0
T100349,E10002,C1001,S1035,Senior Manager,2026-02-02,19.0,320,140,6080.0,2660.0
T100350,E10002,C1001,S1035,Senior Manager,2026-02-09,13.6,320,140,4352.0,1904.0
T100351,E10002,C1001,S1035,Senior Manager,2026-03-02,14.4,320,140,4608.0,2016.0
T100352,E10002,C1001,S1035,Senior Manager,2026-03-09,7.6,320,140,2432.0,1064.0
T100353,E10002,C1001,S1035,Senior Manager,2026-03-16,10.8,320,140,3456.0,1512.0
T100354,E10002,C1001,S1044,Manager,2025-09-08,2.5,250,110,625.0,275.0
T100355,E10002,C1001,S1044,Manager,2025-09-15,2.1,250,110,525.0,231.0
T100356,E10002,C1001,S1044,Manager,2025-09-22,4.2,250,110,1050.0,462.0
T100357,E10002,C1001,S1044,Manager,2025-10-06,6.6,250,110,1650.0,726.0
T100358,E10002,C1001,S1044,Manager,2025-10-13,8.3,250,110,2075.0,913.0
T100359,E10002,C1001,S1044,Manager,2025-10-20,8.4,250,110,2100.0,924.0
T100360,E10002,C1001,S1044,Manager,2025-11-03,6.0,250,110,1500.0,660.0
T100361,E10002,C1001,S1044,Manager,2025-11-10,7.8,250,110,1950.0,858.0
T100362,E10002,C1001,S1044,Manager,2025-11-17,6.5,250,110,1625.0,715.0
T100363,E10002,C1001,S1044,Manager,2025-11-24,9.0,250,110,2250.0,990.0
T100364,E10002,C1001,S1044,Manager,2025-12-01,7.8,250,110,1950.0,858.0
T100365,E10002,C1001,S1044,Manager,2025-12-08,6.8,250,110,1700.0,748.0
T100366,E10002,C1001,S1044,Manager,2025-12-15,5.5,250,110,1375.0,605.0
T100367,E10002,C1001,S1044,Manager,2025-12-22,5.8,250,110,1450.0,638.0
T100368,E10002,C1001,S1044,Manager,2025-12-29,8.4,250,110,2100.0,924.0
T100369,E10002,C1001,S1044,Manager,2026-01-05,3.6,250,110,900.0,396.0
T100370,E10002,C1001,S1044,Manager,2026-01-12,6.8,250,110,1700.0,748.0
T100371,E10002,C1001,S1044,Manager,2026-01-26,3.3,250,110,825.0,363.0
T100372,E10002,C1001,S1044,Manager,2026-02-02,8.6,250,110,2150.0,946.0
T100373,E10002,C1001,S1044,Manager,2026-02-09,6.0,250,110,1500.0,660.0
T100374,E10002,C1001,S1044,Manager,2026-02-16,7.1,250,110,1775.0,781.0
T100375,E10002,C1001,S1044,Manager,2026-02-23,6.3,250,110,1575.0,693.0
T100376,E10002,C1001,S1044,Manager,2026-03-02,3.4,250,110,850.0,374.0
T100377,E10002,C1001,S1044,Manager,2026-03-16,7.5,250,110,1875.0,825.0
T100378,E10002,C1001,S1125,Senior Associate,2025-09-01,5.6,180,85,1008.0,476.0
T100379,E10002,C1001,S1125,Senior Associate,2025-09-08,14.2,180,85,2556.0,1207.0
T100380,E10002,C1001,S1125,Senior Associate,2025-09-15,15.6,180,85,2808.0,1326.0
T100381,E10002,C1001,S1125,Senior Associate,2025-10-06,9.8,180,85,1764.0,833.0
T100382,E10002,C1001,S1125,Senior Associate,2025-10-13,12.4,180,85,2232.0,1054.0
T100383,E10002,C1001,S1125,Senior Associate,2025-10-20,11.1,180,85,1998.0,943.5
T100384,E10002,C1001,S1125,Senior Associate,2025-11-03,8.3,180,85,1494.0,705.5
T100385,E10002,C1001,S1125,Senior Associate,2025-11-10,13.7,180,85,2466.0,1164.5
T100386,E10002,C1001,S1125,Senior Associate,2025-11-17,10.6,180,85,1908.0,901.0
T100387,E10002,C1001,S1125,Senior Associate,2025-11-24,14.4,180,85,2592.0,1224.0
T100388,E10002,C1001,S1125,Senior Associate,2025-12-01,12.3,180,85,2214.0,1045.5
T100389,E10002,C1001,S1125,Senior Associate,2025-12-08,18.9,180,85,3402.0,1606.5
T100390,E10002,C1001,S1125,Senior Associate,2025-12-15,10.4,180,85,1872.0,884.0
T100391,E10002,C1001,S1125,Senior Associate,2025-12-22,15.2,180,85,2736.0,1292.0
T100392,E10002,C1001,S1125,Senior Associate,2025-12-29,7.0,180,85,1260.0,595.0
T100393,E10002,C1001,S1125,Senior Associate,2026-01-05,8.6,180,85,1548.0,731.0
T100394,E10002,C1001,S1125,Senior Associate,2026-01-19,18.3,180,85,3294.0,1555.5
T100395,E10002,C1001,S1125,Senior Associate,2026-01-26,10.8,180,85,1944.0,918.0
T100396,E10002,C1001,S1125,Senior Associate,2026-02-02,18.6,180,85,3348.0,1581.0
T100397,E10002,C1001,S1125,Senior Associate,2026-02-16,15.2,180,85,2736.0,1292.0
T100398,E10002,C1001,S1125,Senior Associate,2026-02-23,15.5,180,85,2790.0,1317.5
T100399,E10002,C1001,S1125,Senior Associate,2026-03-02,17.2,180,85,3096.0,1462.0
T100400,E10002,C1001,S1125,Senior Associate,2026-03-09,6.6,180,85,1188.0,561.0
T100401,E10002,C1001,S1125,Senior Associate,2026-03-16,10.7,180,85,1926.0,909.5
T100402,E10002,C1001,S1138,Senior Associate,2025-09-15,12.2,180,85,2196.0,1037.0
T100403,E10002,C1001,S1138,Senior Associate,2025-09-22,10.0,180,85,1800.0,850.0
T100404,E10002,C1001,S1138,Senior Associate,2025-09-29,14.6,180,85,2628.0,1241.0
T100405,E10002,C1001,S1138,Senior Associate,2025-10-06,13.2,180,85,2376.0,1122.0
T100406,E10002,C1001,S1138,Senior Associate,2025-10-20,13.6,180,85,2448.0,1156.0
T100407,E10002,C1001,S1138,Senior Associate,2025-11-03,10.3,180,85,1854.0,875.5
T100408,E10002,C1001,S1138,Senior Associate,2025-11-10,11.0,180,85,1980.0,935.0
T100409,E10002,C1001,S1138,Senior Associate,2025-11-17,17.0,180,85,3060.0,1445.0
T100410,E10002,C1001,S1138,Senior Associate,2025-11-24,7.7,180,85,1386.0,654.5
T100411,E10002,C1001,S1138,Senior Associate,2025-12-01,8.5,180,85,1530.0,722.5
T100412,E10002,C1001,S1138,Senior Associate,2025-12-08,5.9,180,85,1062.0,501.5
T100413,E10002,C1001,S1138,Senior Associate,2025-12-15,17.2,180,85,3096.0,1462.0
T100414,E10002,C1001,S1138,Senior Associate,2025-12-22,14.8,180,85,2664.0,1258.0
T100415,E10002,C1001,S1138,Senior Associate,2025-12-29,14.7,180,85,2646.0,1249.5
T100416,E10002,C1001,S1138,Senior Associate,2026-01-05,9.7,180,85,1746.0,824.5
T100417,E10002,C1001,S1138,Senior Associate,2026-01-12,5.6,180,85,1008.0,476.0
T100418,E10002,C1001,S1138,Senior Associate,2026-01-19,4.6,180,85,828.0,391.0
T100419,E10002,C1001,S1138,Senior Associate,2026-01-26,16.2,180,85,2916.0,1377.0
T100420,E10002,C1001,S1138,Senior Associate,2026-02-09,13.1,180,85,2358.0,1113.5
T100421,E10002,C1001,S1138,Senior Associate,2026-02-23,13.8,180,85,2484.0,1173.0
T100422,E10002,C1001,S1138,Senior Associate,2026-03-02,12.0,180,85,2160.0,1020.0
T100423,E10002,C1001,S1138,Senior Associate,2026-03-16,10.2,180,85,1836.0,867.0
T100424,E10002,C1001,S1191,Associate,2025-09-01,5.1,130,60,663.0,306.0
T100425,E10002,C1001,S1191,Associate,2025-09-08,3.0,130,60,390.0,180.0
T100426,E10002,C1001,S1191,Associate,2025-09-15,2.8,130,60,364.0,168.0
T100427,E10002,C1001,S1191,Associate,2025-09-29,5.7,130,60,741.0,342.0
T100428,E10002,C1001,S1191,Associate,2025-10-06,1.9,130,60,247.0,114.0
T100429,E10002,C1001,S1191,Associate,2025-10-13,2.8,130,60,364.0,168.0
T100430,E10002,C1001,S1191,Associate,2025-10-20,4.0,130,60,520.0,240.0
T100431,E10002,C1001,S1191,Associate,2025-10-27,4.5,130,60,585.0,270.0
T100432,E10002,C1001,S1191,Associate,2025-11-03,2.3,130,60,299.0,138.0
T100433,E10002,C1001,S1191,Associate,2025-11-10,1.9,130,60,247.0,114.0
T100434,E10002,C1001,S1191,Associate,2025-11-24,5.0,130,60,650.0,300.0
T100435,E10002,C1001,S1191,Associate,2025-12-08,4.5,130,60,585.0,270.0
T100436,E10002,C1001,S1191,Associate,2025-12-22,3.7,130,60,481.0,222.0
T100437,E10002,C1001,S1191,Associate,2026-01-12,5.1,130,60,663.0,306.0
T100438,E10002,C1001,S1191,Associate,2026-01-19,2.3,130,60,299.0,138.0
T100439,E10002,C1001,S1191,Associate,2026-02-09,5.4,130,60,702.0,324.0
T100440,E10002,C1001,S1191,Associate,2026-02-16,3.2,130,60,416.0,192.0
T100441,E10002,C1001,S1191,Associate,2026-03-02,3.3,130,60,429.0,198.0
T100442,E10002,C1001,S1191,Associate,2026-03-09,4.7,130,60,611.0,282.0
T100443,E10002,C1001,S1191,Associate,2026-03-16,2.5,130,60,325.0,150.0
T100444,E10002,C1001,S1193,Associate,2025-09-01,4.8,130,60,624.0,288.0
T100445,E10002,C1001,S1193,Associate,2025-09-15,6.1,130,60,793.0,366.0
T100446,E10002,C1001,S1193,Associate,2025-09-22,6.7,130,60,871.0,402.0
T100447,E10002,C1001,S1193,Associate,2025-09-29,6.5,130,60,845.0,390.0
T100448,E10002,C1001,S1193,Associate,2025-10-06,1.8,130,60,234.0,108.0
T100449,E10002,C1001,S1193,Associate,2025-10-20,3.1,130,60,403.0,186.0
T100450,E10002,C1001,S1193,Associate,2025-10-27,6.8,130,60,884.0,408.0
T100451,E10002,C1001,S1193,Associate,2025-11-03,5.2,130,60,676.0,312.0
T100452,E10002,C1001,S1193,Associate,2025-11-10,6.8,130,60,884.0,408.0
T100453,E10002,C1001,S1193,Associate,2025-11-17,3.4,130,60,442.0,204.0
T100454,E10002,C1001,S1193,Associate,2025-11-24,2.8,130,60,364.0,168.0
T100455,E10002,C1001,S1193,Associate,2025-12-01,4.4,130,60,572.0,264.0
T100456,E10002,C1001,S1193,Associate,2025-12-08,3.1,130,60,403.0,186.0
T100457,E10002,C1001,S1193,Associate,2025-12-22,5.9,130,60,767.0,354.0
T100458,E10002,C1001,S1193,Associate,2025-12-29,4.5,130,60,585.0,270.0
T100459,E10002,C1001,S1193,Associate,2026-01-05,2.5,130,60,325.0,150.0
T100460,E10002,C1001,S1193,Associate,2026-01-12,2.4,130,60,312.0,144.0
T100461,E10002,C1001,S1193,Associate,2026-01-26,6.8,130,60,884.0,408.0
T100462,E10002,C1001,S1193,Associate,2026-02-02,4.9,130,60,637.0,294.0
T100463,E10002,C1001,S1193,Associate,2026-02-09,5.1,130,60,663.0,306.0
T100464,E10002,C1001,S1193,Associate,2026-02-16,4.4,130,60,572.0,264.0
T100465,E10002,C1001,S1193,Associate,2026-02-23,4.6,130,60,598.0,276.0
T100466,E10002,C1001,S1193,Associate,2026-03-02,2.2,130,60,286.0,132.0
T100467,E10002,C1001,S1193,Associate,2026-03-09,3.2,130,60,416.0,192.0
T100468,E10002,C1001,S1193,Associate,2026-03-16,6.2,130,60,806.0,372.0
T100469,E10002,C1001,S1189,Associate,2025-09-15,2.7,130,60,351.0,162.0
T100470,E10002,C1001,S1189,Associate,2025-10-06,3.8,130,60,494.0,228.0
T100471,E10002,C1001,S1189,Associate,2025-10-20,3.2,130,60,416.0,192.0
T100472,E10002,C1001,S1189,Associate,2025-10-27,4.6,130,60,598.0,276.0
T100473,E10002,C1001,S1189,Associate,2025-11-03,5.1,130,60,663.0,306.0
T100474,E10002,C1001,S1189,Associate,2025-11-10,5.2,130,60,676.0,312.0
T100475,E10002,C1001,S1189,Associate,2025-11-17,2.7,130,60,351.0,162.0
T100476,E10002,C1001,S1189,Associate,2025-11-24,3.0,130,60,390.0,180.0
T100477,E10002,C1001,S1189,Associate,2025-12-01,4.4,130,60,572.0,264.0
T100478,E10002,C1001,S1189,Associate,2025-12-08,5.4,130,60,702.0,324.0
T100479,E10002,C1001,S1189,Associate,2025-12-15,7.5,130,60,975.0,450.0
T100480,E10002,C1001,S1189,Associate,2025-12-22,2.6,130,60,338.0,156.0
T100481,E10002,C1001,S1189,Associate,2026-01-05,4.4,130,60,572.0,264.0
T100482,E10002,C1001,S1189,Associate,2026-01-12,4.2,130,60,546.0,252.0
T100483,E10002,C1001,S1189,Associate,2026-02-16,4.0,130,60,520.0,240.0
T100484,E10002,C1001,S1189,Associate,2026-02-23,3.2,130,60,416.0,192.0
T100485,E10002,C1001,S1189,Associate,2026-03-02,4.3,130,60,559.0,258.0
T100486,E10002,C1001,S1189,Associate,2026-03-09,4.3,130,60,559.0,258.0
T100487,E10002,C1001,S1183,Associate,2025-09-01,8.0,130,60,1040.0,480.0
T100488,E10002,C1001,S1183,Associate,2025-09-08,3.8,130,60,494.0,228.0
T100489,E10002,C1001,S1183,Associate,2025-09-15,0.5,130,60,65.0,30.0
T100490,E10002,C1001,S1183,Associate,2025-09-22,4.4,130,60,572.0,264.0
T100491,E10002,C1001,S1183,Associate,2025-09-29,5.1,130,60,663.0,306.0
T100492,E10002,C1001,S1183,Associate,2025-10-06,4.4,130,60,572.0,264.0
T100493,E10002,C1001,S1183,Associate,2025-10-13,0.5,130,60,65.0,30.0
T100494,E10002,C1001,S1183,Associate,2025-10-20,4.7,130,60,611.0,282.0
T100495,E10002,C1001,S1183,Associate,2025-10-27,5.1,130,60,663.0,306.0
T100496,E10002,C1001,S1183,Associate,2025-11-03,2.4,130,60,312.0,144.0
T100497,E10002,C1001,S1183,Associate,2025-11-10,3.3,130,60,429.0,198.0
T100498,E10002,C1001,S1183,Associate,2025-11-24,4.2,130,60,546.0,252.0
T100499,E10002,C1001,S1183,Associate,2025-12-01,3.4,130,60,442.0,204.0
T100500,E10002,C1001,S1183,Associate,2025-12-08,3.8,130,60,494.0,228.0
T100501,E10002,C1001,S1183,Associate,2025-12-15,4.5,130,60,585.0,270.0
T100502,E10002,C1001,S1183,Associate,2025-12-29,4.3,130,60,559.0,258.0
T100503,E10002,C1001,S1183,Associate,2026-01-05,5.1,130,60,663.0,306.0
T100504,E10002,C1001,S1183,Associate,2026-01-12,7.7,130,60,1001.0,462.0
T100505,E10002,C1001,S1183,Associate,2026-01-19,4.1,130,60,533.0,246.0
T100506,E10002,C1001,S1183,Associate,2026-01-26,5.8,130,60,754.0,348.0
T100507,E10002,C1001,S1183,Associate,2026-02-02,6.1,130,60,793.0,366.0
T100508,E10002,C1001,S1183,Associate,2026-02-09,3.8,130,60,494.0,228.0
T100509,E10002,C1001,S1183,Associate,2026-02-16,4.3,130,60,559.0,258.0
T100510,E10002,C1001,S1183,Associate,2026-02-23,4.0,130,60,520.0,240.0
T100511,E10002,C1001,S1183,Associate,2026-03-02,5.6,130,60,728.0,336.0
T100512,E10002,C1001,S1183,Associate,2026-03-09,3.1,130,60,403.0,186.0
T100513,E10002,C1001,S1183,Associate,2026-03-16,2.8,130,60,364.0,168.0
T100514,E10002,C1001,S1158,Associate,2025-09-01,4.3,130,60,559.0,258.0
T100515,E10002,C1001,S1158,Associate,2025-09-08,2.5,130,60,325.0,150.0
T100516,E10002,C1001,S1158,Associate,2025-09-15,4.2,130,60,546.0,252.0
T100517,E10002,C1001,S1158,Associate,2025-09-22,0.8,130,60,104.0,48.0
T100518,E10002,C1001,S1158,Associate,2025-09-29,3.6,130,60,468.0,216.0
T100519,E10002,C1001,S1158,Associate,2025-10-06,4.7,130,60,611.0,282.0
T100520,E10002,C1001,S1158,Associate,2025-10-27,4.6,130,60,598.0,276.0
T100521,E10002,C1001,S1158,Associate,2025-11-03,1.9,130,60,247.0,114.0
T100522,E10002,C1001,S1158,Associate,2025-11-17,3.7,130,60,481.0,222.0
T100523,E10002,C1001,S1158,Associate,2025-12-01,6.4,130,60,832.0,384.0
T100524,E10002,C1001,S1158,Associate,2025-12-15,6.1,130,60,793.0,366.0
T100525,E10002,C1001,S1158,Associate,2025-12-22,4.3,130,60,559.0,258.0
T100526,E10002,C1001,S1158,Associate,2025-12-29,3.2,130,60,416.0,192.0
T100527,E10002,C1001,S1158,Associate,2026-01-05,7.3,130,60,949.0,438.0
T100528,E10002,C1001,S1158,Associate,2026-01-12,4.5,130,60,585.0,270.0
T100529,E10002,C1001,S1158,Associate,2026-01-19,3.7,130,60,481.0,222.0
T100530,E10002,C1001,S1158,Associate,2026-01-26,4.6,130,60,598.0,276.0
T100531,E10002,C1001,S1158,Associate,2026-02-02,2.3,130,60,299.0,138.0
T100532,E10002,C1001,S1158,Associate,2026-02-09,2.8,130,60,364.0,168.0
T100533,E10002,C1001,S1158,Associate,2026-02-16,2.7,130,60,351.0,162.0
T100534,E10002,C1001,S1158,Associate,2026-02-23,5.1,130,60,663.0,306.0
T100535,E10002,C1001,S1158,Associate,2026-03-02,6.1,130,60,793.0,366.0
T100536,E10002,C1001,S1158,Associate,2026-03-09,5.4,130,60,702.0,324.0
T100537,E10002,C1001,S1158,Associate,2026-03-16,5.8,130,60,754.0,348.0
T100538,E10003,C1002,S1003,Partner,2025-02-08,7.7,450,180,3465.0,1386.0
T100539,E10003,C1002,S1003,Partner,2025-02-15,10.7,450,180,4815.0,1926.0
T100540,E10003,C1002,S1003,Partner,2025-02-22,0.5,450,180,225.0,90.0
T100541,E10003,C1002,S1003,Partner,2025-03-08,6.5,450,180,2925.0,1170.0
T100542,E10003,C1002,S1003,Partner,2025-03-15,9.3,450,180,4185.0,1674.0
T100543,E10003,C1002,S1003,Partner,2025-03-22,9.5,450,180,4275.0,1710.0
T100544,E10003,C1002,S1003,Partner,2025-03-29,7.5,450,180,3375.0,1350.0
T100545,E10003,C1002,S1003,Partner,2025-04-05,7.9,450,180,3555.0,1422.0
T100546,E10003,C1002,S1003,Partner,2025-04-19,6.0,450,180,2700.0,1080.0
T100547,E10003,C1002,S1003,Partner,2025-05-10,6.0,450,180,2700.0,1080.0
T100548,E10003,C1002,S1003,Partner,2025-05-17,7.5,450,180,3375.0,1350.0
T100549,E10003,C1002,S1003,Partner,2025-05-24,11.3,450,180,5085.0,2034.0
T100550,E10003,C1002,S1003,Partner,2025-06-07,12.3,450,180,5535.0,2214.0
T100551,E10003,C1002,S1003,Partner,2025-06-14,15.4,450,180,6930.0,2772.0
T100552,E10003,C1002,S1024,Senior Manager,2025-02-01,7.4,320,140,2368.0,1036.0
T100553,E10003,C1002,S1024,Senior Manager,2025-02-08,8.2,320,140,2624.0,1148.0
T100554,E10003,C1002,S1024,Senior Manager,2025-02-15,4.9,320,140,1568.0,686.0
T100555,E10003,C1002,S1024,Senior Manager,2025-03-01,8.2,320,140,2624.0,1148.0
T100556,E10003,C1002,S1024,Senior Manager,2025-03-22,9.0,320,140,2880.0,1260.0
T100557,E10003,C1002,S1024,Senior Manager,2025-03-29,7.8,320,140,2496.0,1092.0
T100558,E10003,C1002,S1024,Senior Manager,2025-04-05,6.3,320,140,2016.0,882.0
T100559,E10003,C1002,S1024,Senior Manager,2025-04-12,4.9,320,140,1568.0,686.0
T100560,E10003,C1002,S1024,Senior Manager,2025-05-03,5.6,320,140,1792.0,784.0
T100561,E10003,C1002,S1024,Senior Manager,2025-05-10,7.4,320,140,2368.0,1036.0
T100562,E10003,C1002,S1024,Senior Manager,2025-05-17,10.6,320,140,3392.0,1484.0
T100563,E10003,C1002,S1024,Senior Manager,2025-05-31,1.6,320,140,512.0,224.0
T100564,E10003,C1002,S1024,Senior Manager,2025-06-07,9.4,320,140,3008.0,1316.0
T100565,E10003,C1002,S1024,Senior Manager,2025-06-14,6.7,320,140,2144.0,938.0
T100566,E10003,C1002,S1029,Senior Manager,2025-02-01,4.8,320,140,1536.0,672.0
T100567,E10003,C1002,S1029,Senior Manager,2025-02-08,9.6,320,140,3072.0,1344.0
T100568,E10003,C1002,S1029,Senior Manager,2025-02-22,5.5,320,140,1760.0,770.0
T100569,E10003,C1002,S1029,Senior Manager,2025-03-08,10.6,320,140,3392.0,1484.0
T100570,E10003,C1002,S1029,Senior Manager,2025-03-15,2.0,320,140,640.0,280.0
T100571,E10003,C1002,S1029,Senior Manager,2025-03-29,7.8,320,140,2496.0,1092.0
T100572,E10003,C1002,S1029,Senior Manager,2025-04-05,8.8,320,140,2816.0,1232.0
T100573,E10003,C1002,S1029,Senior Manager,2025-04-12,5.6,320,140,1792.0,784.0
T100574,E10003,C1002,S1029,Senior Manager,2025-04-19,8.1,320,140,2592.0,1134.0
T100575,E10003,C1002,S1029,Senior Manager,2025-04-26,9.6,320,140,3072.0,1344.0
T100576,E10003,C1002,S1029,Senior Manager,2025-05-03,5.4,320,140,1728.0,756.0
T100577,E10003,C1002,S1029,Senior Manager,2025-05-10,8.2,320,140,2624.0,1148.0
T100578,E10003,C1002,S1029,Senior Manager,2025-05-17,11.3,320,140,3616.0,1582.0
T100579,E10003,C1002,S1029,Senior Manager,2025-05-24,6.6,320,140,2112.0,924.0
T100580,E10003,C1002,S1029,Senior Manager,2025-05-31,5.6,320,140,1792.0,784.0
T100581,E10003,C1002,S1029,Senior Manager,2025-06-07,7.3,320,140,2336.0,1022.0
T100582,E10003,C1002,S1029,Senior Manager,2025-06-14,11.4,320,140,3648.0,1596.0
T100583,E10003,C1002,S1041,Manager,2025-02-01,5.9,250,110,1475.0,649.0
T100584,E10003,C1002,S1041,Manager,2025-02-08,4.7,250,110,1175.0,517.0
T100585,E10003,C1002,S1041,Manager,2025-02-22,9.3,250,110,2325.0,1023.0
T100586,E10003,C1002,S1041,Manager,2025-03-01,4.5,250,110,1125.0,495.0
T100587,E10003,C1002,S1041,Manager,2025-03-08,8.5,250,110,2125.0,935.0
T100588,E10003,C1002,S1041,Manager,2025-03-15,14.9,250,110,3725.0,1639.0
T100589,E10003,C1002,S1041,Manager,2025-03-22,8.4,250,110,2100.0,924.0
T100590,E10003,C1002,S1041,Manager,2025-03-29,10.0,250,110,2500.0,1100.0
T100591,E10003,C1002,S1041,Manager,2025-04-05,9.4,250,110,2350.0,1034.0
T100592,E10003,C1002,S1041,Manager,2025-05-03,5.5,250,110,1375.0,605.0
T100593,E10003,C1002,S1041,Manager,2025-05-17,11.0,250,110,2750.0,1210.0
T100594,E10003,C1002,S1041,Manager,2025-05-24,5.3,250,110,1325.0,583.0
T100595,E10003,C1002,S1041,Manager,2025-06-14,11.1,250,110,2775.0,1221.0
T100596,E10003,C1002,S1056,Manager,2025-02-01,6.2,250,110,1550.0,682.0
T100597,E10003,C1002,S1056,Manager,2025-02-08,8.6,250,110,2150.0,946.0
T100598,E10003,C1002,S1056,Manager,2025-02-22,8.7,250,110,2175.0,957.0
T100599,E10003,C1002,S1056,Manager,2025-03-01,7.7,250,110,1925.0,847.0
T100600,E10003,C1002,S1056,Manager,2025-03-08,8.6,250,110,2150.0,946.0
T100601,E10003,C1002,S1056,Manager,2025-03-15,9.9,250,110,2475.0,1089.0
T100602,E10003,C1002,S1056,Manager,2025-03-22,8.2,250,110,2050.0,902.0
T100603,E10003,C1002,S1056,Manager,2025-03-29,8.2,250,110,2050.0,902.0
T100604,E10003,C1002,S1056,Manager,2025-04-05,6.2,250,110,1550.0,682.0
T100605,E10003,C1002,S1056,Manager,2025-04-19,12.4,250,110,3100.0,1364.0
T100606,E10003,C1002,S1056,Manager,2025-04-26,4.7,250,110,1175.0,517.0
T100607,E10003,C1002,S1056,Manager,2025-05-03,13.4,250,110,3350.0,1474.0
